"Source:","C:\GH\oomlout_oomp_electronic_project_prototyping_board_sizes\kicad\current_version\working\working.kicad_sch"
"Date:","11/09/2023 14:18:52"
"Tool:","Eeschema 7.0.6"
"Generator:","C:/Program Files/KiCad/7.0/bin/scripting/plugins/bom_csv_grouped_by_value_with_fp.py"
"Component Count:","10"
"Ref","Qnty","Value","Cmp name","Footprint","Description","Vendor","DNP"
"H1, H3, H5, H6, H9","5","mhm6","mhm6_electronic_mounting_hole_m6","oomlout_oomp_part_footprints:mhm6_electronic_mounting_hole_m6","[electronic_mounting_hole_m6](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_mounting_hole_m6/working)<br><br>","",""
"H2, H4, H7, H8","4","mhm3","mhm3_electronic_mounting_hole_m3","oomlout_oomp_part_footprints:mhm3_electronic_mounting_hole_m3","[electronic_mounting_hole_m3](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_mounting_hole_m3/working)<br><br>","",""
"J1","1","hi14p_electronic_header_2d54_mm_4_pin","hi14p_electronic_header_2d54_mm_4_pin","oomlout_oomp_part_footprints:hi14p_electronic_header_2d54_mm_4_pin","[electronic_header_2d54_mm_4_pin](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/electronic_header_2d54_mm_4_pin/working)<br><br>","",""
